floor_area,number_of_floors,window_to_wall_ratio,wall_thickness,avg_temperature,avg_humidity,solar_radiation,thermal_resistance,estimated_energy_usage,daylight_factor,thermal_load
279.5,1,0.48,0.44,8.8,47,696,6.08,541.3,3.34,-1227.1
190.2,1,0.24,0.28,28.8,64,827,3.26,1936,1.98,1128.1
116.4,1,0.38,0.47,17.9,52,556,3.15,811.6,2.11,-167.4
158.4,2,0.11,0.43,14,41,476,0.08,30238.9,0.52,-942.8
201.1,2,0.45,0.35,13.3,46,474,3,1131.1,2.13,-943.2
123.4,1,0.45,0.4,-1,68,544,3.65,18.9,2.45,-1645.5
284.8,2,0.4,0.29,-0.4,76,411,3.14,1.2,1.64,-3985.6
178.3,3,0.13,0.37,31.6,59,711,5.13,1196,0.92,1007.3
57.8,1,0.31,0.29,22.9,59,830,3.5,452.6,2.57,109
207.3,2,0.29,0.25,-1.4,51,398,5.83,40.8,1.15,-1849.9
57.3,1,0.49,0.48,25.3,57,553,0.03,61477.1,2.71,302.8
154.8,2,0.43,0.36,4.3,53,391,3.06,288.3,1.68,-1686.7
267.1,3,0.13,0.3,15.8,54,129,5.15,879.8,0.17,-544.1
104.8,3,0.19,0.23,29.7,52,219,3.03,1133.1,0.42,708.5
165.9,1,0.31,0.47,8.5,42,286,6.12,275.1,0.89,-740.2
286.6,3,0.34,0.42,31,68,611,3.07,3452.7,2.08,2184.8
276.8,2,0.23,0.45,-5.6,31,171,3,558.5,0.39,-4960.3
88.4,2,0.17,0.2,21.8,77,219,5.71,369.9,0.37,68.3
110.4,3,0.22,0.41,-1.9,41,238,3.06,66.6,0.52,-1677.9
113.9,3,0.35,0.33,5.4,73,421,3.56,218.8,1.47,-1070.9
235.5,3,0.21,0.46,25.2,45,737,3.57,1890.6,1.55,787.4
51.3,3,0.35,0.25,23.8,76,803,0.04,37075.2,2.81,194.2
268.9,3,0.27,0.43,23.6,24,923,3.77,1985.3,2.49,603.1
225,3,0.24,0.35,-1.8,50,476,0.02,16682.4,1.14,-4895.2
282.7,1,0.18,0.5,16,33,356,0.04,125999.7,0.64,-1126.3
145.2,2,0.36,0.48,15.8,55,361,3.02,916.9,1.3,-425.7
54.2,3,0.46,0.39,8.8,36,377,0.05,12235.9,1.73,-604
270,2,0.11,0.29,-8,78,297,0.09,24380,0.33,-7492
236.8,1,0.2,0.5,-8.8,65,780,5.65,369.7,1.56,-2966.6
82.7,3,0.43,0.28,14.8,56,538,0.04,38529.2,2.31,-428.3
272.7,1,0.39,0.39,-6.5,72,369,3.19,626.3,1.44,-4921.3
58.6,3,0.11,0.45,-1.4,71,289,0.05,1373.7,0.32,-1247.8
96.7,1,0.2,0.29,-3.7,46,739,0.05,6299.2,1.48,-2280.3
191.1,2,0.43,0.22,-7.1,79,733,3.61,409.5,3.15,-3309.3
172.5,1,0.31,0.31,21.4,73,747,0.02,220625.6,2.32,241
118.5,2,0.45,0.24,5.1,68,849,3.06,282.2,3.82,-1225.4
175.1,3,0.38,0.26,5.8,46,609,0.09,14838.2,2.31,-2464
116.3,3,0.2,0.37,16.8,44,443,5.7,387,0.89,-160
195.3,3,0.22,0.23,13.7,59,224,3.57,845.5,0.49,-791.1
231.7,3,0.28,0.31,-8.7,41,862,3.54,584.8,2.41,-4295.8
285.4,1,0.48,0.46,16,31,852,5.24,1138.1,4.09,-543.4
87.5,3,0.19,0.29,7.9,59,135,5.83,132.1,0.26,-441.5
162.4,3,0.46,0.45,17.5,56,465,5.38,667,2.14,-187.6
184.9,1,0.49,0.26,4.6,63,329,3.56,318.7,1.61,-1833.8
183.3,3,0.12,0.44,21.8,35,206,5.08,841.7,0.25,162.3
233.7,1,0.21,0.24,4.5,38,196,3.58,338.7,0.41,-2325.5
258.5,1,0.2,0.45,23,47,419,3.79,1757,0.84,481.6
182.3,2,0.12,0.31,-8.9,36,954,3.64,421.8,1.14,-3350.7
166.4,1,0.41,0.48,-7.1,78,833,3.27,384.3,3.42,-3034.9
275.1,1,0.45,0.44,-4.5,25,565,3.47,382.2,2.54,-4401.2
189.2,2,0.23,0.31,15.1,64,165,3.1,1038.8,0.38,-639.7
118.8,1,0.44,0.31,-6.8,75,733,3.11,282.7,3.23,-2193.7
138.6,1,0.21,0.5,7.3,20,366,0.02,58703.5,0.77,-1756.7
118.3,1,0.22,0.28,10.8,64,293,3.22,452.4,0.64,-737.9
257.6,1,0.45,0.34,25.3,40,288,3.73,2164.8,1.3,856
55.4,1,0.21,0.42,18.9,48,752,5.07,237.3,1.58,-30
277.4,1,0.23,0.35,29.5,65,692,3.11,3002.7,1.59,1815.7
104.6,2,0.16,0.39,26.2,65,263,3.23,925.5,0.42,439
184.3,2,0.3,0.26,33.4,79,619,3.66,1970,1.86,1565.7
130.6,3,0.2,0.22,26.6,20,246,0.03,128556.5,0.49,859.4
294.3,2,0.11,0.3,33.5,61,710,3.53,3009,0.78,2570.6
135.2,3,0.22,0.26,-2.6,74,284,0.1,3475.7,0.62,-3025
246.1,1,0.17,0.37,0.3,51,250,5.04,29.1,0.43,-2404.7
174.3,1,0.34,0.33,21.5,73,934,3.33,1373.9,3.18,174.4
73.7,3,0.21,0.22,29.2,27,595,3.11,780.2,1.25,467.2
262.5,2,0.31,0.39,-2.4,68,781,6.38,76.9,2.42,-2128.6
274.5,2,0.43,0.43,-6.2,58,420,6.23,309.4,1.81,-2711.3
164.7,1,0.11,0.41,1.4,67,691,3.23,112.5,0.76,-2073.9
173.3,1,0.19,0.2,-5.4,45,628,6.4,141.5,1.19,-1584.7
162.9,3,0.22,0.37,15.3,49,572,6.06,473.6,1.26,-301.7
205.3,1,0.29,0.26,13.6,72,804,3.19,1061.4,2.33,-894.8
277.1,1,0.32,0.21,17.9,52,713,6.42,931.9,2.28,-208.3
132.2,2,0.28,0.22,29.1,69,248,3.69,1198.6,0.69,759.1
184.3,3,0.45,0.39,-1.7,21,240,3.36,98.1,1.08,-2655.5
102.7,3,0.48,0.31,16.2,37,673,3.24,663.2,3.23,-263.8
147,2,0.42,0.3,31.3,35,605,0.01,567494.2,2.54,1659.4
124.6,3,0.28,0.47,-4.5,78,475,0.07,8167.5,1.33,-3031.3
156.7,1,0.25,0.32,26.3,63,743,0.05,95346.9,1.86,982.3
285,1,0.24,0.33,28.8,79,654,3.62,2597.2,1.57,1600.1
185.2,1,0.24,0.35,31.7,55,162,3.58,1846.1,0.39,1391.1
261.9,1,0.24,0.48,7,39,180,0.07,30087.1,0.43,-3380.9
158.5,3,0.44,0.3,31.6,45,812,6.11,1025.8,3.57,715.2
135.8,1,0.44,0.42,22.5,47,746,3.73,1032.5,3.28,212.9
290.5,1,0.46,0.36,33.4,36,836,6.11,2002.1,3.85,1514.3
167.9,2,0.45,0.27,9.2,23,209,3.72,520.2,0.94,-1138.8
215.2,1,0.33,0.3,34.8,71,230,3.79,2317.2,0.76,1977.9
65.5,1,0.46,0.26,0.8,38,646,3.66,31.8,2.97,-797.3
202,3,0.19,0.22,6.6,34,910,5.05,328.9,1.73,-1339.9
294.4,3,0.14,0.28,11.7,36,166,3.67,1018.5,0.23,-1546.7
278.8,1,0.12,0.27,4.6,50,546,0.01,152078.7,0.66,-4289.2
178,3,0.49,0.45,31.6,30,304,3.65,1937.1,1.49,1311.1
82.6,3,0.15,0.48,29.2,69,734,0.1,26579.9,1.1,752.3
172.6,1,0.24,0.24,-2.7,73,152,3.06,161,0.36,-2719.1
193.7,2,0.33,0.24,-0.3,63,660,3.3,24.6,2.18,-2634.5
108.4,2,0.28,0.49,24.2,29,407,3.72,817.4,1.14,285.9
55.8,1,0.18,0.44,21.2,69,513,3.07,430.2,0.92,46.4
79.1,3,0.27,0.44,31.6,79,121,3.59,793.3,0.33,588.2
174.7,3,0.29,0.39,19.4,37,406,3.16,1253.7,1.18,-71.7
81.5,2,0.33,0.23,33.4,60,682,6.04,535.8,2.25,432.5
233.6,2,0.2,0.48,5.2,66,133,6.23,220,0.27,-1303.4
182.5,1,0.45,0.26,12.5,21,944,3.19,942.2,4.25,-932.1
244.6,3,0.49,0.43,34.6,42,630,0.03,357616.2,3.09,3560.4
137.5,1,0.21,0.4,14.2,36,903,3.59,639.2,1.9,-511.2
245.1,3,0.34,0.29,11.7,47,532,3.33,1053.4,1.81,-1356.9
221,3,0.43,0.31,2.4,74,490,3.78,205.3,2.11,-2419.3
78.3,1,0.34,0.5,22.1,52,455,3.77,548.1,1.55,102.4
233.6,2,0.23,0.37,10.8,54,593,3.72,797.7,1.36,-1349.6
243.3,2,0.38,0.26,9.6,65,737,3.74,800.2,2.8,-1584
185.6,1,0.35,0.46,-0.1,39,494,0.01,8592.4,1.73,-3726.8
110.3,2,0.28,0.48,27.2,35,271,3.71,931.1,0.76,499.5
172.7,2,0.42,0.35,5.2,41,681,3.23,380.5,2.86,-1730.4
145.8,2,0.34,0.33,35,67,560,3.67,1652.9,1.9,1384.4
65.2,3,0.44,0.22,9.4,32,103,3.05,247.8,0.45,-480.3
214.6,2,0.28,0.24,-0.8,20,283,5.16,24.5,0.79,-2160.4
113.1,1,0.39,0.3,6.6,29,460,6.18,154.4,1.79,-578.9
143,2,0.4,0.43,-6.1,26,470,3.77,256.3,1.88,-2325.2
280.2,2,0.43,0.46,13.3,64,248,0.02,230616.1,1.07,-1873.6
86.1,2,0.18,0.46,17.3,74,159,3.63,451.4,0.29,-148.1
111.5,2,0.11,0.35,25.3,46,741,3.8,806.1,0.82,366.4
199.2,2,0.17,0.43,22.4,42,172,3.71,1315,0.29,300.7
288.7,2,0.15,0.28,17.9,66,418,5.24,1084.9,0.63,-288.6
222.2,2,0.21,0.44,28.7,66,614,3.21,2242.2,1.29,1312.6
52.1,2,0.16,0.45,19.8,51,951,6.15,189.9,1.52,-4
261.3,1,0.31,0.26,26.5,69,460,3.61,2253.9,1.43,1085.3
135.3,2,0.34,0.37,14.3,37,900,5.63,427.4,3.06,-337
107.5,2,0.44,0.33,23.2,41,756,3.25,966.7,3.33,232.2
103.3,3,0.16,0.38,27.4,43,432,3.04,1021.4,0.69,532
90.9,1,0.23,0.31,20.7,37,448,0.03,71447.5,1.03,63.4
234.3,3,0.44,0.41,10.2,43,928,3.56,893.5,4.08,-1478.7
281.4,2,0.39,0.4,-3.7,29,587,3.6,290.8,2.29,-4268.3
171.5,2,0.31,0.21,3,50,527,3.03,230.6,1.63,-2032.1
160.2,2,0.39,0.39,21.7,42,965,3.75,1157.1,3.76,170.2
242.8,2,0.23,0.29,16.5,55,111,6.15,731.2,0.26,-327.2
175.3,2,0.47,0.26,31.6,58,461,3.23,2148.9,2.17,1376.7
150.8,2,0.13,0.25,1.4,78,412,3.29,88.5,0.54,-1882.1
145.3,3,0.24,0.35,26.2,40,536,3.62,1201.9,1.29,574.7
61.2,3,0.22,0.26,1.1,32,312,3.75,25.6,0.69,-722.9
295.3,3,0.35,0.29,13.8,35,126,3.78,1278.3,0.44,-1138.8
86.1,2,0.17,0.32,8.1,65,612,3.01,270.4,1.04,-716.2
93.4,2,0.45,0.33,27.4,23,270,3.77,839.8,1.22,430.6
149,1,0.33,0.46,13.6,44,965,0.02,126413.3,3.18,-951.7
154.6,3,0.45,0.33,28.8,60,508,6.2,895.2,2.29,517
97.3,2,0.17,0.26,14.2,35,438,3.68,419.9,0.74,-356.7
264.2,3,0.31,0.45,1.9,67,301,3.24,207.3,0.93,-3232.6
159.2,1,0.15,0.35,20.4,50,675,3.13,1152.3,1.01,43.7
120.5,1,0.12,0.34,1.7,30,983,3.28,104.5,1.18,-1481.9
198.6,2,0.34,0.44,-3.9,73,324,5.56,149.4,1.1,-2107.5
52.3,3,0.38,0.33,6.2,45,207,0.09,4430.6,0.79,-715.2
178.9,2,0.38,0.27,19.1,24,364,3.04,1363.1,1.38,-112.1
173.8,3,0.27,0.39,4.3,22,441,3.66,255.5,1.19,-1730
185.6,1,0.24,0.39,14.9,65,260,0.07,45019.1,0.62,-939.9
117.8,3,0.39,0.29,-1.7,46,615,3.59,42.5,2.4,-1638.6
297.9,2,0.27,0.42,20.1,68,484,3.74,1860.9,1.31,18.6
194.7,2,0.31,0.35,7.8,56,423,3.6,513.7,1.31,-1520.2
278.6,3,0.44,0.21,3.8,40,878,0.09,17666.8,3.86,-4472.7
219.9,1,0.16,0.24,34.8,60,764,3.75,2252.3,1.22,2034.1
220.9,2,0.42,0.42,-8.3,64,920,3.6,547.9,3.86,-4000.9
85.5,3,0.38,0.21,-5.2,34,337,5.7,86.8,1.28,-926.5
280,3,0.24,0.31,-6.1,53,207,3.15,586.7,0.5,-5006
214.9,3,0.17,0.46,-1.2,72,293,3.58,59.1,0.5,-2924.9
188.7,2,0.43,0.4,31.8,76,702,3.17,2350.7,3.02,1520.8
183.2,3,0.32,0.32,28.3,33,917,3.57,1739.2,2.93,977.7
80.8,1,0.5,0.45,27.8,37,851,5.4,535.9,4.26,289.9
243.3,1,0.27,0.41,34.6,34,585,6.29,1544.7,1.58,1317.9
181.3,3,0.37,0.4,-9.9,53,949,0.09,21367.1,3.51,-5372.1
107.1,2,0.13,0.29,-9.9,76,670,0.04,26319.7,0.87,-3189.5
205.1,2,0.43,0.47,29.7,73,795,3.58,2122.7,3.42,1277.2
233,1,0.1,0.2,7.6,71,591,3.58,559.8,0.59,-1854.9
151.1,2,0.3,0.26,24.6,41,356,3.65,1188.1,1.07,441.4
141.5,2,0.1,0.21,-5.2,25,489,0.06,11665.6,0.49,-3544.4
236.7,3,0.2,0.29,28.2,46,555,0.08,93586.7,1.11,1925.4
208.5,2,0.19,0.3,30.4,71,806,3.62,1968.1,1.53,1383.4
276,2,0.36,0.39,30,71,640,3.03,3293.3,2.3,1923.7
108.7,1,0.28,0.48,29.8,73,876,3.15,1206.8,2.45,729.7
278.8,1,0.17,0.45,12.8,27,224,3.54,1112.9,0.38,-1296.8
111.5,3,0.19,0.49,-1.9,57,627,0.03,5180.8,1.19,-2434.5
147,3,0.19,0.28,32,43,280,0.07,74227.9,0.53,1751.7
192.7,2,0.38,0.27,12.6,78,627,3.52,861.7,2.38,-924
117.6,3,0.18,0.4,25.1,75,135,3.53,916.4,0.24,388
274.4,3,0.14,0.4,27.9,46,709,5.2,1615.4,0.99,1040.5
120.7,2,0.35,0.31,-3.6,31,597,3.56,119.6,2.09,-1834.4
126.1,2,0.33,0.33,13.3,33,714,3.77,546.1,2.36,-526.4
108,1,0.36,0.25,-1.7,30,286,3.6,50.1,1.03,-1499.9
193.5,1,0.31,0.37,30.9,28,992,3.77,1890.6,3.08,1314
192.7,2,0.37,0.36,27.9,27,622,3.65,1784.4,2.3,966.7
209.7,3,0.47,0.35,17,34,284,0.05,89524,1.33,-626
214.6,3,0.35,0.38,-2.9,35,453,6.01,102.7,1.59,-1960.8
266.2,3,0.46,0.34,21.9,74,176,0.07,103260.8,0.81,502.2
83.1,1,0.12,0.39,19.6,76,385,3.46,508.8,0.46,-21.7
210,3,0.18,0.44,33.8,39,450,0.06,130663.8,0.81,2880.6
277.9,1,0.48,0.34,14.4,68,109,3.6,1388.8,0.52,-996
160.5,2,0.16,0.24,-2.8,39,816,3.19,107.8,1.31,-2492.1
216.8,2,0.23,0.21,17.3,30,468,3.7,1160.8,1.08,-368.8
235.5,1,0.29,0.5,23.6,76,241,3.74,1718.9,0.7,530.7
207.7,2,0.18,0.46,31.8,59,856,5.62,1315.5,1.54,1073.5
258.8,3,0.34,0.5,32.8,43,477,3.61,2791.2,1.62,2116.8
196.6,3,0.15,0.43,8.9,22,516,3.61,551.3,0.77,-1394.5
116,2,0.16,0.42,33.3,51,652,0.09,47261.2,1.04,1528.9
248.6,1,0.49,0.39,15.1,67,173,3.01,1570.5,0.85,-851.5
83.4,3,0.35,0.47,12,65,606,0.01,123532.5,2.12,-666.5
152.7,3,0.15,0.48,21.4,48,792,3.16,1152.8,1.19,146.2
187,3,0.34,0.2,17.4,24,948,3.5,1147,3.22,-316
170.5,3,0.45,0.46,18.5,21,941,3.22,1261,4.23,-173.4
86.8,2,0.16,0.42,7.6,73,870,3.29,241.3,1.39,-722.2
285.6,1,0.32,0.31,29.8,43,835,0.1,101492.5,2.67,2770.9
249.3,3,0.5,0.27,17.2,58,478,6.11,901.6,2.39,-271.5
296.4,3,0.16,0.3,28.2,28,154,5.6,1620.8,0.25,1069.4
219,2,0.46,0.46,-6.6,78,680,3.13,509.5,3.13,-4002
258.3,3,0.4,0.41,34.9,68,416,5.73,1910.4,1.66,1643.4
229.3,2,0.38,0.21,15.8,63,241,3.67,1192.7,0.92,-609.6
134.1,3,0.39,0.47,-6.5,64,556,3.2,297.7,2.17,-2416.5
211.1,2,0.37,0.4,10.7,42,128,3.54,765.2,0.47,-1268.2
169,2,0.38,0.43,0.1,56,955,3.19,66.5,3.63,-2290.3
118.8,3,0.49,0.3,-2.9,39,444,3.16,115,2.18,-1860.8
164.4,2,0.21,0.46,26.2,31,184,3.48,1377.3,0.39,664.6
286.8,3,0.49,0.29,25,67,202,3.54,2542,0.99,926.4
96.1,2,0.42,0.43,29.8,46,931,0.02,178671.6,3.91,939.9
95.2,2,0.47,0.39,29.4,72,359,5.19,674.1,1.69,430.4
59.1,3,0.38,0.49,7.3,70,563,5.04,109.7,2.14,-372.3
192.1,2,0.21,0.42,29,36,805,3.26,1940.7,1.69,1165.3
224.3,2,0.48,0.42,28.6,40,380,5.45,1478.9,1.82,877.7
60.8,1,0.29,0.35,2.1,35,945,5.42,39.1,2.74,-498.5
163.5,3,0.37,0.28,5.3,77,934,0.03,40260.7,3.46,-2396.2
64.7,2,0.27,0.21,27.5,55,420,0.03,68343,1.13,483.8
205.2,2,0.44,0.47,26.8,39,939,5.11,1359,4.13,682.3
283.1,2,0.18,0.27,-9.4,69,764,3.47,768,1.38,-5435
291.1,1,0.21,0.25,9.2,30,746,3.61,886.2,1.57,-2008.9
86.7,2,0.47,0.33,32.5,59,423,3.73,945.1,1.99,679.5
80,2,0.18,0.34,18.8,25,569,0.1,16889.8,1.02,-95
174.7,2,0.42,0.23,32.9,41,248,3.05,2297.4,1.04,1566.3
244.2,2,0.39,0.41,-1.3,33,647,3,63.5,2.52,-3641
155.3,3,0.44,0.33,3,63,292,0.09,6930.2,1.28,-2616.3
199.3,1,0.44,0.41,-1.8,78,669,3.8,72.4,2.94,-2693.7
174.7,2,0.2,0.29,5.4,33,513,0.03,37876.7,1.03,-2543
261.5,1,0.35,0.32,-4.3,21,478,6.15,191,1.67,-2446.5
236.6,3,0.29,0.43,18,32,835,3.74,1364.3,2.42,-296.2
156.4,3,0.15,0.48,16.8,77,223,5.85,489.2,0.33,-207.7
149.6,3,0.33,0.4,-0.4,25,725,0.07,809.2,2.39,-3030.5
249,2,0.48,0.2,33.4,51,360,0.02,521186.9,1.73,3329.9
232.7,3,0.17,0.3,4.2,22,872,3.26,392.8,1.48,-2478.1
217.2,2,0.23,0.37,34.3,38,640,3.21,2636,1.47,2108.9
240.3,3,0.33,0.49,1.5,31,829,3.09,211,2.74,-3071.9
241.3,2,0.18,0.25,4.1,71,507,3.73,324.9,0.91,-2405.6
216.2,1,0.36,0.47,29,65,447,3.18,2362.4,1.61,1327
130.3,1,0.48,0.4,1.9,74,836,3.41,129.6,4.01,-1554.2
192,3,0.28,0.4,21.9,31,361,0.02,243624.4,1.01,364.1
53.4,3,0.48,0.47,27.4,29,351,6.05,303.7,1.68,156.1
97.4,1,0.36,0.25,-3,25,189,3.58,90.2,0.68,-1438.2
195.8,2,0.42,0.39,15.7,69,101,3.29,1137.9,0.42,-564.9
238.4,2,0.35,0.32,9.2,74,992,5.44,524.8,3.47,-1174.1
201.8,2,0.21,0.34,-6.3,26,457,3.54,368.1,0.96,-3428.5
98.2,2,0.48,0.34,-6.7,69,607,5.74,129.3,2.91,-1116.9
171.6,2,0.49,0.26,-1.3,53,209,0.04,5827.1,1.02,-3640.5
253.4,3,0.27,0.49,-6.2,68,904,3.28,464.4,2.44,-4461.5
122.8,3,0.27,0.41,10.6,56,491,3.21,481.6,1.33,-783.8
253.7,1,0.27,0.26,20.7,65,360,5.6,1082.9,0.97,78.1
68.2,3,0.41,0.44,23.9,26,321,3.16,629.9,1.32,181.9
191.9,2,0.16,0.21,9.2,41,582,0.06,33789,0.93,-2060.1
271.3,3,0.42,0.49,3.4,75,637,0.05,26504.8,2.68,-4481.1
193,2,0.12,0.33,22.7,39,443,0.07,67637.1,0.53,517.5
239.2,1,0.41,0.41,27.2,23,291,3.15,2515.5,1.19,1179.7
215.3,2,0.28,0.36,17.4,55,266,0.06,72266.3,0.74,-556.4
119.7,2,0.13,0.46,26.4,76,543,3.03,1133.6,0.71,534
130.1,1,0.16,0.35,12,50,933,3.64,499.2,1.49,-661.9
157,3,0.28,0.27,6.4,52,528,0.07,17713.9,1.48,-2120.3
86.4,3,0.19,0.48,11.5,70,518,0.07,16242.8,0.98,-729.3
170,3,0.43,0.3,32.6,28,886,3,2305.5,3.81,1499.4
160.7,2,0.26,0.49,19.6,23,394,5.02,723.3,1.02,-32
182.3,1,0.44,0.45,16.6,49,981,3.59,1089.2,4.32,-397.3
180.8,2,0.44,0.26,0.3,21,324,3.64,37.8,1.43,-2265.3
255.4,1,0.31,0.39,-6.7,43,771,0.05,34979.6,2.39,-6785.1
291.2,3,0.23,0.23,7.8,30,362,3.47,763.7,0.83,-2319.9
218,1,0.18,0.42,30.1,26,917,3.66,2013.7,1.65,1395.9
200.1,2,0.25,0.23,2.2,33,398,6.09,96,1,-1392.7
272.8,2,0.45,0.43,18.3,55,271,3.77,1646.2,1.22,-288.9
131.1,2,0.23,0.25,-7.5,71,280,0.07,15077.1,0.64,-3580
257.5,3,0.39,0.38,-3.3,45,395,3.21,278.5,1.54,-4073.8
185.6,3,0.11,0.23,11.3,71,187,0.04,56231.2,0.21,-1608.3
192.9,1,0.47,0.43,10,22,630,3.2,791.4,2.96,-1311.7
207.3,3,0.1,0.28,12.2,58,125,0.03,89424,0.12,-1612.1
180.3,3,0.15,0.31,-6.2,27,578,3.04,358.4,0.87,-3287.8
228.6,3,0.2,0.2,25.8,40,532,0.02,331072.2,1.06,1323.2
117.9,3,0.18,0.43,0.7,29,343,3.6,37.2,0.62,-1456.3
282.3,3,0.41,0.49,22.3,55,931,3,2634.2,3.82,454.5
53.5,2,0.37,0.2,21.2,42,529,3.27,421.3,1.96,43.2
165.5,1,0.27,0.27,11.6,66,641,0.1,22993.8,1.73,-1376.3
147.5,3,0.26,0.23,4.4,59,347,3.73,212.1,0.9,-1442.7
55.4,1,0.12,0.44,13.1,53,236,3.14,249.4,0.28,-262.2
284,1,0.24,0.36,4.3,34,524,3.21,478,1.26,-3027.5
169.7,1,0.46,0.37,24.7,27,632,3.62,1460.7,2.91,508.9
280.3,1,0.48,0.4,15.6,28,140,3.57,1532.4,0.67,-793
113.7,2,0.4,0.21,1.3,40,217,6.15,33.7,0.87,-818.6
111.7,3,0.33,0.29,33.1,36,233,0.01,433764,0.77,1461.8
137.3,1,0.21,0.45,21.6,47,853,0.01,340649.1,1.79,219.5
243.9,2,0.23,0.29,7.9,38,101,5.37,405.2,0.23,-1366.4
177.6,3,0.1,0.36,15.6,38,444,3.25,920.6,0.44,-527.5
76.2,1,0.39,0.4,23.5,37,242,3.52,614.2,0.94,172.8
167.5,1,0.45,0.27,24,78,103,3.68,1343.9,0.46,423.4
245.3,2,0.48,0.29,15.4,22,180,3.61,1312.7,0.86,-721
88.9,2,0.12,0.33,21.9,34,536,5.46,387.2,0.64,76.7
86.7,1,0.36,0.36,10.3,52,686,3.05,368.5,2.47,-584.5
299.2,3,0.49,0.37,16.9,68,976,3.16,2107.2,4.78,-634.4
281,1,0.23,0.31,5.4,48,912,3.7,534.5,2.1,-2584.6
259.3,3,0.39,0.34,14.4,73,905,5.04,941,3.53,-720.2
55.9,1,0.14,0.26,0,62,108,3.67,1.8,0.15,-707.7
242.8,2,0.44,0.29,9,44,889,3.41,859,3.91,-1760.1
205.3,1,0.44,0.21,19,48,884,5.91,842.7,3.89,-84
267.8,1,0.34,0.41,33,29,663,3.21,3285.8,2.25,2363.9
187.6,1,0.36,0.36,8.2,53,991,3.2,635.8,3.57,-1505.3
166.7,3,0.46,0.38,13.7,77,114,3.51,807,0.52,-681.6
143.1,2,0.15,0.4,1.4,50,447,6.2,45.8,0.67,-1011.4
207,1,0.2,0.37,33.3,46,963,3.62,2155.2,1.93,1756.5
104.2,2,0.15,0.5,-3.7,68,486,3.27,110.1,0.73,-1662
103.9,1,0.48,0.22,8.9,78,349,0.07,17022.9,1.68,-1145.2
189.8,1,0.41,0.38,-1,78,446,6.14,20.6,1.83,-1538.5
253.2,1,0.45,0.43,16.1,47,874,3.44,1530.5,3.93,-647.8
265.4,2,0.38,0.48,11.5,72,563,0.05,76196.2,2.14,-2244.6
266.1,2,0.1,0.37,21.8,42,244,3.57,1725.3,0.24,308
140,2,0.46,0.28,33.4,42,269,5.36,1081.7,1.24,870.5
95.2,2,0.4,0.27,-1.8,59,523,3.79,38.5,2.09,-1288.8
92.5,3,0.33,0.27,2.5,54,171,0.09,3198.2,0.56,-1604.2
114.4,3,0.26,0.46,-5.4,25,728,0.07,8628,1.89,-2885.4
239.3,2,0.2,0.24,1.7,59,102,3.74,126.8,0.2,-2741.4
200.4,2,0.37,0.46,29.9,28,243,3.22,2223,0.9,1345.1
124.3,1,0.25,0.38,9.3,75,339,0.05,26957.9,0.85,-1323.4
182.2,2,0.28,0.47,11.2,38,959,3.06,825.3,2.69,-1112.7
88.4,1,0.26,0.4,12.5,63,150,0.01,126363.4,0.39,-662.3
135.4,3,0.41,0.41,6.1,69,485,0.03,35813,1.99,-1876.4
84.4,2,0.2,0.27,33,30,368,6.13,505.4,0.74,424.6
80.9,3,0.38,0.24,29.7,62,371,3.53,820.1,1.41,507.7
185.5,3,0.3,0.35,33.7,53,735,3.73,1969.4,2.2,1593.4
169.8,3,0.3,0.36,18.4,24,688,6.18,603.1,2.06,-103.8
281.4,2,0.43,0.38,17.4,46,425,5.05,1206.8,1.83,-362.2
237.7,3,0.26,0.21,0.9,49,971,3.48,144.4,2.52,-2960.1
160.9,3,0.34,0.34,28.2,66,412,5.9,912.9,1.4,540.9
265.7,3,0.46,0.27,27.6,38,411,0.04,228857.6,1.89,2011.2
269.5,3,0.11,0.36,19.9,56,439,0.09,64253.7,0.48,-26.7
55.1,3,0.31,0.21,22.1,58,703,5.31,273.3,2.18,54.3
230.9,1,0.43,0.26,8.5,39,666,3.03,848.7,2.86,-1850.8
227.6,3,0.34,0.26,-5.7,61,722,3.19,415.5,2.45,-3983.4
254.5,3,0.12,0.35,-9.5,43,692,0.07,33944.8,0.83,-7455.2
290.3,1,0.39,0.32,8.3,44,728,0.04,78297.2,2.84,-3382.9
225.9,3,0.11,0.31,2.4,70,859,0.02,38835,0.94,-3967.9
111.2,3,0.42,0.47,-1.8,46,924,3.8,31,3.88,-1503
61.8,1,0.18,0.27,-8.1,20,896,0.03,16175.9,1.61,-1731.4
151.6,2,0.15,0.44,30,26,952,6.02,837.9,1.43,603.4
168.4,2,0.47,0.34,26.3,43,935,3.73,1518.5,4.39,665.2
244.9,3,0.32,0.29,11.3,57,811,3.23,1065.2,2.6,-1442.4
135.8,1,0.32,0.33,-6.2,65,578,0.09,9840.2,1.85,-3525.9
275.9,3,0.39,0.38,8.9,65,501,5.06,612.6,1.95,-1512.9
278.3,2,0.24,0.24,2.4,41,298,3.37,249.5,0.72,-3247.4
284.5,3,0.4,0.36,23.5,52,928,3.32,2512,3.71,665.2
282.7,3,0.44,0.24,21.3,37,360,0.07,106720.1,1.58,364.9
66.6,2,0.11,0.43,22.8,55,447,0.09,18148.9,0.49,184.8
74.4,2,0.34,0.23,27.3,21,163,6.13,390,0.55,210.2
